trip_id,stop_id,is_peak_hour,seat_occupancy,delay_min,arrival_time
500D-16,500D-16#26,0,58,0,11:28:00
500D-16,500D-16#27,0,65,1,11:32:00
500D-16,500D-16#28,0,65,2,11:34:00
500D-16,500D-16#29,0,66,2,11:37:00
500D-16,500D-16#30,0,45,0,11:40:00
500D-16,500D-16#31,0,68,1,11:45:00
500D-16,500D-16#32,0,45,0,11:49:00
500D-16,500D-16#33,0,46,0,11:54:00
500D-16,500D-16#34,0,69,1,11:59:00
500D-16,500D-16#35,0,50,0,12:01:00
500D-16,500D-16#36,0,54,0,12:04:00
500D-16,500D-16#37,0,55,0,12:09:00
500D-17,500D-17#1,1,88,5,10:20:00
500D-17,500D-17#2,1,88,2,10:22:00
500D-17,500D-17#3,1,90,4,10:26:00
500D-17,500D-17#4,1,94,3,10:31:00
500D-17,500D-17#5,1,99,2,10:34:00
500D-17,500D-17#6,1,81,3,10:36:00
500D-17,500D-17#7,1,96,3,10:38:00
500D-17,500D-17#8,1,71,3,10:43:00
500D-17,500D-17#9,1,87,4,10:47:00
500D-17,500D-17#10,1,89,5,10:51:00
500D-17,500D-17#11,1,96,2,10:55:00
500D-17,500D-17#12,0,49,0,11:00:00
500D-17,500D-17#13,0,64,1,11:05:00
500D-17,500D-17#14,0,63,1,11:07:00
500D-17,500D-17#15,0,56,0,11:12:00
500D-17,500D-17#16,0,68,0,11:17:00
500D-17,500D-17#17,0,53,2,11:19:00
500D-17,500D-17#18,0,62,2,11:22:00
500D-17,500D-17#19,0,50,2,11:26:00
500D-17,500D-17#20,0,68,2,11:31:00
500D-17,500D-17#21,0,41,0,11:36:00
500D-17,500D-17#22,0,47,2,11:41:00
500D-17,500D-17#23,0,43,1,11:44:00
500D-17,500D-17#24,0,62,0,11:47:00
500D-17,500D-17#25,0,67,0,11:49:00
500D-17,500D-17#26,0,63,2,11:53:00
500D-17,500D-17#27,0,67,2,11:57:00
500D-17,500D-17#28,0,68,2,11:59:00
500D-17,500D-17#29,0,68,2,12:04:00
500D-17,500D-17#30,0,64,0,12:06:00
500D-17,500D-17#31,0,41,1,12:09:00
500D-17,500D-17#32,0,65,2,12:14:00
500D-17,500D-17#33,0,41,0,12:17:00
500D-17,500D-17#34,0,67,0,12:22:00
500D-17,500D-17#35,0,41,0,12:27:00
500D-17,500D-17#36,0,46,0,12:30:00
500D-17,500D-17#37,0,62,2,12:35:00
500D-18,500D-18#1,1,73,3,10:40:00
500D-18,500D-18#2,1,73,5,10:42:00
500D-18,500D-18#3,1,70,3,10:46:00
500D-18,500D-18#4,1,86,4,10:49:00
500D-18,500D-18#5,1,86,5,10:53:00
500D-18,500D-18#6,1,89,3,10:58:00
500D-18,500D-18#7,0,47,0,11:03:00
500D-18,500D-18#8,0,62,0,11:05:00
500D-18,500D-18#9,0,49,1,11:07:00
500D-18,500D-18#10,0,40,1,11:12:00
500D-18,500D-18#11,0,64,0,11:16:00
500D-18,500D-18#12,0,57,0,11:19:00
500D-18,500D-18#13,0,51,1,11:23:00
500D-18,500D-18#14,0,48,1,11:25:00
500D-18,500D-18#15,0,57,1,11:28:00
500D-18,500D-18#16,0,40,1,11:32:00
500D-18,500D-18#17,0,63,1,11:37:00
500D-18,500D-18#18,0,47,0,11:40:00
500D-18,500D-18#19,0,56,2,11:45:00
500D-18,500D-18#20,0,53,0,11:50:00
500D-18,500D-18#21,0,57,0,11:53:00
500D-18,500D-18#22,0,69,0,11:58:00
500D-18,500D-18#23,0,49,2,12:03:00
500D-18,500D-18#24,0,67,1,12:07:00
500D-18,500D-18#25,0,58,0,12:09:00
500D-18,500D-18#26,0,45,1,12:12:00
500D-18,500D-18#27,0,43,2,12:16:00
500D-18,500D-18#28,0,41,2,12:20:00
500D-18,500D-18#29,0,46,0,12:24:00
500D-18,500D-18#30,0,47,1,12:26:00
500D-18,500D-18#31,0,67,2,12:30:00
500D-18,500D-18#32,0,43,0,12:33:00
500D-18,500D-18#33,0,59,2,12:35:00
500D-18,500D-18#34,0,67,2,12:39:00
500D-18,500D-18#35,0,57,1,12:41:00
500D-18,500D-18#36,0,57,1,12:43:00
500D-18,500D-18#37,0,56,2,12:47:00
500D-19,500D-19#1,0,47,2,11:00:00
500D-19,500D-19#2,0,53,1,11:05:00
500D-19,500D-19#3,0,68,0,11:08:00
500D-19,500D-19#4,0,54,2,11:10:00
500D-19,500D-19#5,0,42,1,11:14:00
500D-19,500D-19#6,0,69,1,11:19:00
500D-19,500D-19#7,0,63,2,11:21:00
500D-19,500D-19#8,0,65,2,11:25:00
500D-19,500D-19#9,0,49,1,11:30:00
500D-19,500D-19#10,0,53,2,11:32:00
500D-19,500D-19#11,0,60,0,11:37:00
500D-19,500D-19#12,0,66,2,11:41:00
500D-19,500D-19#13,0,54,1,11:43:00
500D-19,500D-19#14,0,45,0,11:48:00
500D-19,500D-19#15,0,48,1,11:50:00
500D-19,500D-19#16,0,52,1,11:55:00
500D-19,500D-19#17,0,56,1,11:58:00
500D-19,500D-19#18,0,69,2,12:03:00
500D-19,500D-19#19,0,62,2,12:08:00
500D-19,500D-19#20,0,58,0,12:12:00
500D-19,500D-19#21,0,41,0,12:14:00
500D-19,500D-19#22,0,43,1,12:16:00
500D-19,500D-19#23,0,54,2,12:21:00
500D-19,500D-19#24,0,46,1,12:23:00
500D-19,500D-19#25,0,69,0,12:28:00
500D-19,500D-19#26,0,50,1,12:33:00
500D-19,500D-19#27,0,41,2,12:37:00
500D-19,500D-19#28,0,59,1,12:41:00
500D-19,500D-19#29,0,67,1,12:43:00
500D-19,500D-19#30,0,60,2,12:46:00
500D-19,500D-19#31,0,57,2,12:51:00
500D-19,500D-19#32,0,43,0,12:55:00
500D-19,500D-19#33,0,61,2,12:59:00
500D-19,500D-19#34,0,59,1,13:01:00
500D-19,500D-19#35,0,45,2,13:05:00
500D-19,500D-19#36,0,45,1,13:10:00
500D-19,500D-19#37,0,48,0,13:14:00
500D-20,500D-20#1,0,69,1,11:20:00
500D-20,500D-20#2,0,67,2,11:25:00
500D-20,500D-20#3,0,62,0,11:28:00
500D-20,500D-20#4,0,60,0,11:32:00
500D-20,500D-20#5,0,68,0,11:35:00
500D-20,500D-20#6,0,49,0,11:38:00
500D-20,500D-20#7,0,64,2,11:43:00
500D-20,500D-20#8,0,67,2,11:46:00
500D-20,500D-20#9,0,41,1,11:50:00
500D-20,500D-20#10,0,61,1,11:52:00
500D-20,500D-20#11,0,61,0,11:55:00
500D-20,500D-20#12,0,54,1,12:00:00
500D-20,500D-20#13,0,45,1,12:02:00
500D-20,500D-20#14,0,48,0,12:07:00
500D-20,500D-20#15,0,53,1,12:09:00
500D-20,500D-20#16,0,47,0,12:13:00
500D-20,500D-20#17,0,57,2,12:16:00
500D-20,500D-20#18,0,59,1,12:19:00
500D-20,500D-20#19,0,64,1,12:23:00
500D-20,500D-20#20,0,46,2,12:27:00
500D-20,500D-20#21,0,61,1,12:29:00
500D-20,500D-20#22,0,65,1,12:32:00
500D-20,500D-20#23,0,41,0,12:37:00
500D-20,500D-20#24,0,62,0,12:39:00
500D-20,500D-20#25,0,66,2,12:42:00
500D-20,500D-20#26,0,65,1,12:47:00
500D-20,500D-20#27,0,40,0,12:50:00
500D-20,500D-20#28,0,41,1,12:55:00
500D-20,500D-20#29,0,59,1,12:59:00
500D-20,500D-20#30,0,44,2,13:03:00
500D-20,500D-20#31,0,48,2,13:06:00
500D-20,500D-20#32,0,56,2,13:10:00
500D-20,500D-20#33,0,55,0,13:15:00
500D-20,500D-20#34,0,44,2,13:19:00
500D-20,500D-20#35,0,54,0,13:23:00
500D-20,500D-20#36,0,52,1,13:26:00
500D-20,500D-20#37,0,60,0,13:28:00
500D-21,500D-21#1,0,47,0,11:40:00
500D-21,500D-21#2,0,56,2,11:44:00
500D-21,500D-21#3,0,66,1,11:46:00
500D-21,500D-21#4,0,50,0,11:49:00
500D-21,500D-21#5,0,63,0,11:54:00
500D-21,500D-21#6,0,48,2,11:58:00
500D-21,500D-21#7,0,65,2,12:00:00
500D-21,500D-21#8,0,54,2,12:04:00
500D-21,500D-21#9,0,58,1,12:09:00
500D-21,500D-21#10,0,51,2,12:13:00
500D-21,500D-21#11,0,65,2,12:18:00
500D-21,500D-21#12,0,63,0,12:22:00
500D-21,500D-21#13,0,43,0,12:24:00
500D-21,500D-21#14,0,69,1,12:26:00
500D-21,500D-21#15,0,43,1,12:28:00
500D-21,500D-21#16,0,44,2,12:32:00
500D-21,500D-21#17,0,57,2,12:34:00
500D-21,500D-21#18,0,49,1,12:38:00
500D-21,500D-21#19,0,58,1,12:42:00
500D-21,500D-21#20,0,56,0,12:46:00
500D-21,500D-21#21,0,69,1,12:51:00
500D-21,500D-21#22,0,58,1,12:54:00
500D-21,500D-21#23,0,46,2,12:59:00
500D-21,500D-21#24,0,42,1,13:03:00
500D-21,500D-21#25,0,62,1,13:06:00
500D-21,500D-21#26,0,52,0,13:11:00
500D-21,500D-21#27,0,40,1,13:13:00
500D-21,500D-21#28,0,68,2,13:16:00
500D-21,500D-21#29,0,46,1,13:20:00
500D-21,500D-21#30,0,60,0,13:24:00
500D-21,500D-21#31,0,44,1,13:26:00
500D-21,500D-21#32,0,46,0,13:30:00
500D-21,500D-21#33,0,40,1,13:34:00
500D-21,500D-21#34,0,66,2,13:37:00
500D-21,500D-21#35,0,53,0,13:39:00
500D-21,500D-21#36,0,66,2,13:41:00
500D-21,500D-21#37,0,46,2,13:43:00
500D-22,500D-22#1,0,69,1,12:00:00
500D-22,500D-22#2,0,43,0,12:02:00
500D-22,500D-22#3,0,55,1,12:04:00
500D-22,500D-22#4,0,50,1,12:07:00
500D-22,500D-22#5,0,47,2,12:09:00
500D-22,500D-22#6,0,66,0,12:12:00
500D-22,500D-22#7,0,62,0,12:17:00
500D-22,500D-22#8,0,40,2,12:19:00
500D-22,500D-22#9,0,63,2,12:22:00
500D-22,500D-22#10,0,47,1,12:24:00
500D-22,500D-22#11,0,40,2,12:26:00
500D-22,500D-22#12,0,48,2,12:31:00
500D-22,500D-22#13,0,40,0,12:33:00
500D-22,500D-22#14,0,44,2,12:35:00
500D-22,500D-22#15,0,63,2,12:38:00
500D-22,500D-22#16,0,45,1,12:43:00
500D-22,500D-22#17,0,68,1,12:47:00
500D-22,500D-22#18,0,50,0,12:50:00
500D-22,500D-22#19,0,60,2,12:52:00
500D-22,500D-22#20,0,43,0,12:56:00
500D-22,500D-22#21,0,59,2,13:01:00
500D-22,500D-22#22,0,65,1,13:06:00
500D-22,500D-22#23,0,58,1,13:08:00
500D-22,500D-22#24,0,66,1,13:12:00
500D-22,500D-22#25,0,41,1,13:17:00
500D-22,500D-22#26,0,50,2,13:20:00
500D-22,500D-22#27,0,62,0,13:24:00
500D-22,500D-22#28,0,56,2,13:27:00
500D-22,500D-22#29,0,56,1,13:31:00
500D-22,500D-22#30,0,66,0,13:35:00
500D-22,500D-22#31,0,45,1,13:39:00
500D-22,500D-22#32,0,67,2,13:41:00
500D-22,500D-22#33,0,61,2,13:44:00
500D-22,500D-22#34,0,48,2,13:46:00
500D-22,500D-22#35,0,62,1,13:51:00
500D-22,500D-22#36,0,68,1,13:53:00
500D-22,500D-22#37,0,50,0,13:56:00
500D-23,500D-23#1,0,47,2,12:20:00
500D-23,500D-23#2,0,58,2,12:22:00
500D-23,500D-23#3,0,63,0,12:24:00
500D-23,500D-23#4,0,56,1,12:28:00
500D-23,500D-23#5,0,66,1,12:32:00
500D-23,500D-23#6,0,44,2,12:35:00
500D-23,500D-23#7,0,47,2,12:37:00
500D-23,500D-23#8,0,64,0,12:39:00
500D-23,500D-23#9,0,44,1,12:41:00
500D-23,500D-23#10,0,43,1,12:44:00
500D-23,500D-23#11,0,42,0,12:46:00
500D-23,500D-23#12,0,52,2,12:50:00
500D-23,500D-23#13,0,58,1,12:52:00
500D-23,500D-23#14,0,65,0,12:56:00
500D-23,500D-23#15,0,58,2,12:59:00
500D-23,500D-23#16,0,63,0,13:01:00
500D-23,500D-23#17,0,52,2,13:03:00
500D-23,500D-23#18,0,60,2,13:07:00
500D-23,500D-23#19,0,44,1,13:10:00
500D-23,500D-23#20,0,60,1,13:14:00
500D-23,500D-23#21,0,67,2,13:18:00
500D-23,500D-23#22,0,45,0,13:23:00
500D-23,500D-23#23,0,65,0,13:25:00
500D-23,500D-23#24,0,66,2,13:30:00
500D-23,500D-23#25,0,52,1,13:35:00
500D-23,500D-23#26,0,44,2,13:39:00
500D-23,500D-23#27,0,62,2,13:42:00
500D-23,500D-23#28,0,63,1,13:45:00
500D-23,500D-23#29,0,43,0,13:47:00
500D-23,500D-23#30,0,44,1,13:50:00
500D-23,500D-23#31,0,61,0,13:55:00
500D-23,500D-23#32,0,55,0,13:59:00
500D-23,500D-23#33,0,48,1,14:04:00
500D-23,500D-23#34,0,47,2,14:09:00
500D-23,500D-23#35,0,63,2,14:11:00
500D-23,500D-23#36,0,66,0,14:14:00
500D-23,500D-23#37,0,68,1,14:16:00
500D-24,500D-24#1,0,68,1,12:40:00
500D-24,500D-24#2,0,48,2,12:43:00
500D-24,500D-24#3,0,41,1,12:45:00
500D-24,500D-24#4,0,60,0,12:50:00
500D-24,500D-24#5,0,57,1,12:55:00
500D-24,500D-24#6,0,65,0,12:58:00
500D-24,500D-24#7,0,66,1,13:02:00
500D-24,500D-24#8,0,54,0,13:07:00
500D-24,500D-24#9,0,63,0,13:12:00
500D-24,500D-24#10,0,52,0,13:17:00
500D-24,500D-24#11,0,65,0,13:19:00
500D-24,500D-24#12,0,68,2,13:23:00
500D-24,500D-24#13,0,56,1,13:25:00
500D-24,500D-24#14,0,69,0,13:29:00
500D-24,500D-24#15,0,60,0,13:31:00
500D-24,500D-24#16,0,48,1,13:35:00
500D-24,500D-24#17,0,68,1,13:40:00
500D-24,500D-24#18,0,55,1,13:42:00
500D-24,500D-24#19,0,43,2,13:44:00
500D-24,500D-24#20,0,45,2,13:48:00
500D-24,500D-24#21,0,56,0,13:52:00
500D-24,500D-24#22,0,61,2,13:55:00
500D-24,500D-24#23,0,61,2,13:59:00
500D-24,500D-24#24,0,64,1,14:01:00
500D-24,500D-24#25,0,65,1,14:05:00
500D-24,500D-24#26,0,48,0,14:07:00
500D-24,500D-24#27,0,57,1,14:10:00
500D-24,500D-24#28,0,43,0,14:15:00
500D-24,500D-24#29,0,58,1,14:20:00
500D-24,500D-24#30,0,44,1,14:25:00
500D-24,500D-24#31,0,55,1,14:27:00
500D-24,500D-24#32,0,67,2,14:30:00
500D-24,500D-24#33,0,57,0,14:34:00
500D-24,500D-24#34,0,65,2,14:38:00
500D-24,500D-24#35,0,56,1,14:41:00
500D-24,500D-24#36,0,66,2,14:44:00
500D-24,500D-24#37,0,61,2,14:48:00
500D-25,500D-25#1,0,45,2,13:00:00
500D-25,500D-25#2,0,47,0,13:05:00
500D-25,500D-25#3,0,50,2,13:09:00
500D-25,500D-25#4,0,43,1,13:12:00
500D-25,500D-25#5,0,51,0,13:14:00
500D-25,500D-25#6,0,62,1,13:18:00
500D-25,500D-25#7,0,47,2,13:20:00
500D-25,500D-25#8,0,57,0,13:25:00
500D-25,500D-25#9,0,43,1,13:28:00
500D-25,500D-25#10,0,66,2,13:32:00
500D-25,500D-25#11,0,53,1,13:35:00
500D-25,500D-25#12,0,55,2,13:38:00
500D-25,500D-25#13,0,69,2,13:41:00
500D-25,500D-25#14,0,69,0,13:44:00
500D-25,500D-25#15,0,69,2,13:46:00
500D-25,500D-25#16,0,52,1,13:51:00
500D-25,500D-25#17,0,60,0,13:53:00
500D-25,500D-25#18,0,62,2,13:58:00
500D-25,500D-25#19,0,47,1,14:01:00
500D-25,500D-25#20,0,63,0,14:03:00
500D-25,500D-25#21,0,46,1,14:06:00
500D-25,500D-25#22,0,62,1,14:10:00
500D-25,500D-25#23,0,47,0,14:15:00
500D-25,500D-25#24,0,43,1,14:20:00
500D-25,500D-25#25,0,58,0,14:22:00
500D-25,500D-25#26,0,50,2,14:24:00
500D-25,500D-25#27,0,64,2,14:26:00
500D-25,500D-25#28,0,41,2,14:28:00
500D-25,500D-25#29,0,56,1,14:31:00
500D-25,500D-25#30,0,52,1,14:33:00
500D-25,500D-25#31,0,52,2,14:37:00
500D-25,500D-25#32,0,45,0,14:40:00
500D-25,500D-25#33,0,52,1,14:42:00
500D-25,500D-25#34,0,42,0,14:45:00
500D-25,500D-25#35,0,65,0,14:47:00
500D-25,500D-25#36,0,40,2,14:49:00
500D-25,500D-25#37,0,47,1,14:53:00
500D-26,500D-26#1,0,67,2,13:20:00
500D-26,500D-26#2,0,67,1,13:23:00
500D-26,500D-26#3,0,46,1,13:25:00
500D-26,500D-26#4,0,69,0,13:29:00
500D-26,500D-26#5,0,60,2,13:32:00
500D-26,500D-26#6,0,43,2,13:37:00
500D-26,500D-26#7,0,67,0,13:39:00
500D-26,500D-26#8,0,67,0,13:42:00
500D-26,500D-26#9,0,42,1,13:47:00
500D-26,500D-26#10,0,46,1,13:49:00
500D-26,500D-26#11,0,67,1,13:51:00
500D-26,500D-26#12,0,47,1,13:56:00
500D-26,500D-26#13,0,68,2,14:00:00
500D-26,500D-26#14,0,67,1,14:05:00
500D-26,500D-26#15,0,52,1,14:10:00
500D-26,500D-26#16,0,47,2,14:12:00
500D-26,500D-26#17,0,59,2,14:14:00
500D-26,500D-26#18,0,54,2,14:17:00
500D-26,500D-26#19,0,56,2,14:22:00
500D-26,500D-26#20,0,45,0,14:26:00
500D-26,500D-26#21,0,65,1,14:31:00
500D-26,500D-26#22,0,45,1,14:33:00
500D-26,500D-26#23,0,45,0,14:36:00
500D-26,500D-26#24,0,41,0,14:38:00
500D-26,500D-26#25,0,52,2,14:43:00
500D-26,500D-26#26,0,63,1,14:46:00
500D-26,500D-26#27,0,47,1,14:50:00
500D-26,500D-26#28,0,56,2,14:53:00
500D-26,500D-26#29,0,58,2,14:57:00
500D-26,500D-26#30,0,40,0,15:01:00
500D-26,500D-26#31,0,51,1,15:03:00
500D-26,500D-26#32,0,65,2,15:07:00
500D-26,500D-26#33,0,48,0,15:11:00
500D-26,500D-26#34,0,42,2,15:14:00
500D-26,500D-26#35,0,41,1,15:17:00
500D-26,500D-26#36,0,52,0,15:20:00
500D-26,500D-26#37,0,40,0,15:24:00
500D-27,500D-27#1,0,59,2,13:40:00
500D-27,500D-27#2,0,54,1,13:42:00
500D-27,500D-27#3,0,57,0,13:46:00
500D-27,500D-27#4,0,49,1,13:51:00
500D-27,500D-27#5,0,41,2,13:56:00
500D-27,500D-27#6,0,65,0,14:01:00
500D-27,500D-27#7,0,64,2,14:06:00
500D-27,500D-27#8,0,42,2,14:09:00
500D-27,500D-27#9,0,66,0,14:13:00
500D-27,500D-27#10,0,69,2,14:16:00
500D-27,500D-27#11,0,40,2,14:21:00
500D-27,500D-27#12,0,43,2,14:24:00
500D-27,500D-27#13,0,56,2,14:26:00
500D-27,500D-27#14,0,44,2,14:28:00
500D-27,500D-27#15,0,53,0,14:31:00
500D-27,500D-27#16,0,40,0,14:34:00
500D-27,500D-27#17,0,65,0,14:36:00
500D-27,500D-27#18,0,58,2,14:39:00
500D-27,500D-27#19,0,50,0,14:44:00
500D-27,500D-27#20,0,57,2,14:47:00
500D-27,500D-27#21,0,57,1,14:51:00
500D-27,500D-27#22,0,64,2,14:56:00
500D-27,500D-27#23,0,54,0,14:59:00
500D-27,500D-27#24,0,62,0,15:04:00
500D-27,500D-27#25,0,42,2,15:08:00
500D-27,500D-27#26,0,55,0,15:13:00
500D-27,500D-27#27,0,62,0,15:15:00
500D-27,500D-27#28,0,47,2,15:20:00
500D-27,500D-27#29,0,54,1,15:22:00
500D-27,500D-27#30,0,44,2,15:24:00
500D-27,500D-27#31,0,40,1,15:26:00
500D-27,500D-27#32,0,59,2,15:31:00
500D-27,500D-27#33,0,51,2,15:34:00
500D-27,500D-27#34,0,59,0,15:39:00
500D-27,500D-27#35,0,43,1,15:42:00
500D-27,500D-27#36,0,49,2,15:45:00
500D-27,500D-27#37,0,50,2,15:48:00
500D-28,500D-28#1,0,46,2,14:00:00
500D-28,500D-28#2,0,42,0,14:03:00
500D-28,500D-28#3,0,68,2,14:06:00
500D-28,500D-28#4,0,42,2,14:09:00
500D-28,500D-28#5,0,49,1,14:14:00
500D-28,500D-28#6,0,41,1,14:18:00
500D-28,500D-28#7,0,57,2,14:22:00
500D-28,500D-28#8,0,41,0,14:25:00
500D-28,500D-28#9,0,53,0,14:27:00
500D-28,500D-28#10,0,43,2,14:32:00
500D-28,500D-28#11,0,69,0,14:36:00
500D-28,500D-28#12,0,41,0,14:39:00
500D-28,500D-28#13,0,49,2,14:41:00
500D-28,500D-28#14,0,57,0,14:43:00
500D-28,500D-28#15,0,45,0,14:46:00
500D-28,500D-28#16,0,64,1,14:51:00
500D-28,500D-28#17,0,44,1,14:53:00
500D-28,500D-28#18,0,63,0,14:57:00
500D-28,500D-28#19,0,46,0,15:00:00
500D-28,500D-28#20,0,40,1,15:02:00
500D-28,500D-28#21,0,57,1,15:05:00
500D-28,500D-28#22,0,46,1,15:08:00
500D-28,500D-28#23,0,69,1,15:13:00
500D-28,500D-28#24,0,40,0,15:17:00
500D-28,500D-28#25,0,64,1,15:22:00
500D-28,500D-28#26,0,63,0,15:24:00
500D-28,500D-28#27,0,40,1,15:26:00
500D-28,500D-28#28,0,55,0,15:29:00
500D-28,500D-28#29,0,41,2,15:31:00
500D-28,500D-28#30,0,61,1,15:34:00
500D-28,500D-28#31,0,62,1,15:38:00
500D-28,500D-28#32,0,41,0,15:40:00
500D-28,500D-28#33,0,49,0,15:42:00
500D-28,500D-28#34,0,56,2,15:44:00
500D-28,500D-28#35,0,53,1,15:49:00
500D-28,500D-28#36,0,44,0,15:53:00
500D-28,500D-28#37,0,61,0,15:57:00
500D-29,500D-29#1,0,56,2,14:20:00
500D-29,500D-29#2,0,53,0,14:22:00
500D-29,500D-29#3,0,68,0,14:25:00
500D-29,500D-29#4,0,47,1,14:28:00
500D-29,500D-29#5,0,57,1,14:31:00
500D-29,500D-29#6,0,40,2,14:33:00
500D-29,500D-29#7,0,58,0,14:38:00
500D-29,500D-29#8,0,69,1,14:43:00
500D-29,500D-29#9,0,55,2,14:45:00
500D-29,500D-29#10,0,40,0,14:50:00
500D-29,500D-29#11,0,44,2,14:53:00
500D-29,500D-29#12,0,65,1,14:58:00
500D-29,500D-29#13,0,50,0,15:03:00
500D-29,500D-29#14,0,41,1,15:08:00
500D-29,500D-29#15,0,63,0,15:12:00
500D-29,500D-29#16,0,56,0,15:16:00
500D-29,500D-29#17,0,67,2,15:20:00
500D-29,500D-29#18,0,58,0,15:24:00
500D-29,500D-29#19,0,40,1,15:28:00
500D-29,500D-29#20,0,45,1,15:33:00
500D-29,500D-29#21,0,67,1,15:37:00
500D-29,500D-29#22,0,40,1,15:41:00
500D-29,500D-29#23,0,58,0,15:46:00
500D-29,500D-29#24,0,67,0,15:48:00
500D-29,500D-29#25,0,60,0,15:51:00
500D-29,500D-29#26,0,56,0,15:56:00
500D-29,500D-29#27,0,52,2,16:01:00
500D-29,500D-29#28,0,41,0,16:04:00
500D-29,500D-29#29,0,42,1,16:07:00
500D-29,500D-29#30,0,63,0,16:09:00
500D-29,500D-29#31,0,49,0,16:14:00
500D-29,500D-29#32,0,66,0,16:17:00
500D-29,500D-29#33,0,42,0,16:20:00
500D-29,500D-29#34,0,48,1,16:22:00
500D-29,500D-29#35,0,59,2,16:26:00
500D-29,500D-29#36,0,52,0,16:31:00
500D-29,500D-29#37,0,67,0,16:33:00
500D-30,500D-30#1,0,46,0,14:40:00
500D-30,500D-30#2,0,65,0,14:43:00
500D-30,500D-30#3,0,67,2,14:47:00
500D-30,500D-30#4,0,53,0,14:51:00
500D-30,500D-30#5,0,47,0,14:54:00
500D-30,500D-30#6,0,52,0,14:57:00
500D-30,500D-30#7,0,50,2,15:00:00
500D-30,500D-30#8,0,53,2,15:04:00
500D-30,500D-30#9,0,63,1,15:07:00
500D-30,500D-30#10,0,62,2,15:12:00
500D-30,500D-30#11,0,64,2,15:16:00
500D-30,500D-30#12,0,46,1,15:18:00
500D-30,500D-30#13,0,41,2,15:23:00
500D-30,500D-30#14,0,59,2,15:25:00
500D-30,500D-30#15,0,40,0,15:28:00
500D-30,500D-30#16,0,69,2,15:30:00
500D-30,500D-30#17,0,50,0,15:35:00
500D-30,500D-30#18,0,67,2,15:39:00
500D-30,500D-30#19,0,60,1,15:44:00
500D-30,500D-30#20,0,58,2,15:49:00
500D-30,500D-30#21,0,53,0,15:53:00
500D-30,500D-30#22,0,48,2,15:57:00
500D-30,500D-30#23,0,52,1,15:59:00
500D-30,500D-30#24,0,49,2,16:02:00
500D-30,500D-30#25,0,41,2,16:04:00
500D-30,500D-30#26,0,62,0,16:06:00
500D-30,500D-30#27,0,65,0,16:11:00
500D-30,500D-30#28,0,43,0,16:14:00
500D-30,500D-30#29,0,63,0,16:17:00
500D-30,500D-30#30,0,44,1,16:22:00
500D-30,500D-30#31,0,61,2,16:25:00
500D-30,500D-30#32,0,41,1,16:29:00
500D-30,500D-30#33,0,43,1,16:34:00
500D-30,500D-30#34,0,44,2,16:36:00
500D-30,500D-30#35,0,57,1,16:38:00
500D-30,500D-30#36,0,57,0,16:42:00
500D-30,500D-30#37,0,68,1,16:45:00
500D-31,500D-31#1,0,51,1,15:00:00
500D-31,500D-31#2,0,42,1,15:04:00
500D-31,500D-31#3,0,58,1,15:07:00
500D-31,500D-31#4,0,46,1,15:11:00
500D-31,500D-31#5,0,65,2,15:16:00
500D-31,500D-31#6,0,69,2,15:19:00
500D-31,500D-31#7,0,47,0,15:24:00
500D-31,500D-31#8,0,62,1,15:26:00
500D-31,500D-31#9,0,55,0,15:29:00
500D-31,500D-31#10,0,66,2,15:31:00
500D-31,500D-31#11,0,43,0,15:33:00
500D-31,500D-31#12,0,40,2,15:38:00
500D-31,500D-31#13,0,55,1,15:40:00
500D-31,500D-31#14,0,52,0,15:44:00
500D-31,500D-31#15,0,41,0,15:49:00
500D-31,500D-31#16,0,46,0,15:53:00
500D-31,500D-31#17,0,55,2,15:57:00
500D-31,500D-31#18,0,58,2,16:00:00
500D-31,500D-31#19,0,52,2,16:04:00
500D-31,500D-31#20,0,47,0,16:08:00
500D-31,500D-31#21,0,64,0,16:11:00
500D-31,500D-31#22,0,66,0,16:16:00
500D-31,500D-31#23,0,48,0,16:21:00
500D-31,500D-31#24,0,43,2,16:24:00
500D-31,500D-31#25,0,53,2,16:28:00
500D-31,500D-31#26,0,49,0,16:31:00
500D-31,500D-31#27,0,64,2,16:35:00
500D-31,500D-31#28,0,62,2,16:39:00
500D-31,500D-31#29,0,59,1,16:41:00
500D-31,500D-31#30,0,62,2,16:43:00
500D-31,500D-31#31,0,54,0,16:48:00
500D-31,500D-31#32,0,57,1,16:51:00
500D-31,500D-31#33,0,67,1,16:54:00
500D-31,500D-31#34,0,43,2,16:58:00
500D-31,500D-31#35,1,91,3,17:00:00
500D-31,500D-31#36,1,89,4,17:03:00
500D-31,500D-31#37,1,75,2,17:05:00
500D-32,500D-32#1,0,58,2,15:20:00
500D-32,500D-32#2,0,60,1,15:24:00
500D-32,500D-32#3,0,50,2,15:29:00
500D-32,500D-32#4,0,40,1,15:34:00
500D-32,500D-32#5,0,56,2,15:39:00
500D-32,500D-32#6,0,44,1,15:43:00
500D-32,500D-32#7,0,57,1,15:45:00
500D-32,500D-32#8,0,48,0,15:49:00
500D-32,500D-32#9,0,57,0,15:54:00
500D-32,500D-32#10,0,44,2,15:59:00
500D-32,500D-32#11,0,48,2,16:02:00
500D-32,500D-32#12,0,65,2,16:05:00
500D-32,500D-32#13,0,56,2,16:09:00
500D-32,500D-32#14,0,69,0,16:14:00
